tsne_1,tsne_2,state,persona_id,diary_index,token_index,token,decoded_text,token_type
-70.37766,29.207594,Baseline,4,3,131,」,"<think>

</think>

「今日は水曜日。昨日あかりと約束した写真散歩、今日は晴天だったので無事に実現した。渋谷の桜並木で彼女と一緒に写真を撮りながら、彼女の笑顔をカメラに収めるのが楽しかった。仕事では美術館のデザイン案を提出し、クライアントから好意的なフィードバックをもらった。帰り道、あかりと「結婚の話をもっと真剣にしよう」と話した。彼女も同じように考えているようで、心がホッとしました。」",content
-71.96636,36.6583,Baseline,4,3,132,<|im_end|>,"<think>

</think>

「今日は水曜日。昨日あかりと約束した写真散歩、今日は晴天だったので無事に実現した。渋谷の桜並木で彼女と一緒に写真を撮りながら、彼女の笑顔をカメラに収めるのが楽しかった。仕事では美術館のデザイン案を提出し、クライアントから好意的なフィードバックをもらった。帰り道、あかりと「結婚の話をもっと真剣にしよう」と話した。彼女も同じように考えているようで、心がホッとしました。」",special
59.481792,5.8613944,Baseline,4,3,133,,,whitespace
53.422783,5.3051414,Baseline,4,3,134,,,whitespace
50.346333,5.8669977,Baseline,4,3,135,,,whitespace
48.926483,6.111692,Baseline,4,3,136,,,whitespace
45.877544,6.7193365,Baseline,4,3,137,,,whitespace
7.629223,64.823845,Baseline,5,1,0,<think>,<think>,content
-62.50643,8.651919,Baseline,5,1,1,"

","<think>

",whitespace
68.873535,22.81244,Baseline,5,1,2,</think>,"<think>

</think>",content
-31.020082,56.08691,Baseline,5,1,3,"

","<think>

</think>

",whitespace
-35.522427,45.580498,Baseline,5,1,4,「,"<think>

</think>

「",content
-56.9101,22.6119,Baseline,5,1,5,今日は,"<think>

</think>

「今日は",content
2.1423392,75.058716,Baseline,5,1,6,月,"<think>

</think>

「今日は月",content
5.971091,77.35908,Baseline,5,1,7,曜,"<think>

</think>

「今日は月曜",content
-55.966335,41.763653,Baseline,5,1,8,日,"<think>

</think>

「今日は月曜日",content
-54.482338,32.911835,Baseline,5,1,9,。,"<think>

</think>

「今日は月曜日。",content
34.4598,72.6476,Baseline,5,1,10,今,"<think>

</think>

「今日は月曜日。今",content
-42.49929,47.374344,Baseline,5,1,11,朝,"<think>

</think>

「今日は月曜日。今朝",content
-70.01846,8.904588,Baseline,5,1,12,は,"<think>

</think>

「今日は月曜日。今朝は",content
41.254757,57.05299,Baseline,5,1,13,朝,"<think>

</think>

「今日は月曜日。今朝は朝",content
78.0697,9.234603,Baseline,5,1,14,ラン,"<think>

</think>

「今日は月曜日。今朝は朝ラン",content
58.322495,52.47021,Baseline,5,1,15,で,"<think>

</think>

「今日は月曜日。今朝は朝ランで",content
-43.613594,64.52019,Baseline,5,1,16,気持ち,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ち",content
76.35806,34.29624,Baseline,5,1,17,よく,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよく",content
-55.227654,61.386566,Baseline,5,1,18,スタート,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタート",content
-81.60421,2.6576016,Baseline,5,1,19,でき,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートでき",content
-88.03163,-2.2795067,Baseline,5,1,20,ました,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました",content
62.966873,37.48977,Baseline,5,1,21,。,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。",content
81.102234,-2.0962694,Baseline,5,1,22,弟,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟",content
-76.70982,-7.8703256,Baseline,5,1,23,の,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の",content
-68.51394,-3.9651446,Baseline,5,1,24,勇,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇",content
28.087217,-52.524647,Baseline,5,1,25,気,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気",content
66.507416,-4.919201,Baseline,5,1,26,と,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と",content
65.381386,-2.9638636,Baseline,5,1,27,約,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約",content
66.021515,-7.182712,Baseline,5,1,28,束,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束",content
45.193794,-2.7307913,Baseline,5,1,29,していた,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた",content
5.9652586,6.1121306,Baseline,5,1,30,週,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週",content
56.6566,-10.94785,Baseline,5,1,31,1,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1",content
56.654556,-10.9387045,Baseline,5,1,32,の,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1の",content
12.791014,3.8375962,Baseline,5,1,33,ラン,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のラン",content
12.635608,3.3850307,Baseline,5,1,34,ニング,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニング",content
-46.74427,2.605547,Baseline,5,1,35,に,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに",content
-46.025375,2.9691544,Baseline,5,1,36,、,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、",content
-37.91342,-42.435005,Baseline,5,1,37,今日は,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日は",content
-35.63056,-39.165375,Baseline,5,1,38,ちょっと,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと",content
4.4021654,2.5010111,Baseline,5,1,39,早,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早",content
-41.468655,-52.821453,Baseline,5,1,40,め,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早め",content
-29.801983,-42.1223,Baseline,5,1,41,に,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに",content
28.868713,-2.5535605,Baseline,5,1,42,合わせ,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせ",content
28.783272,-2.64458,Baseline,5,1,43,て,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせて",content
28.67168,-2.7423596,Baseline,5,1,44,み,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみ",content
-13.66255,28.426546,Baseline,5,1,45,ること,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみること",content
-14.478375,27.996832,Baseline,5,1,46,に,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることに",content
-14.635125,27.894838,Baseline,5,1,47,しました,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました",content
-20.917912,25.141289,Baseline,5,1,48,。,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。",content
-20.902956,25.150093,Baseline,5,1,49,昼,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼",content
5.73791,8.90284,Baseline,5,1,50,休み,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休み",content
-4.9938836,-23.818373,Baseline,5,1,51,には,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには",content
-13.923503,-37.977123,Baseline,5,1,52,美味しい,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しい",content
18.726425,-20.266363,Baseline,5,1,53,ワイン,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワイン",content
28.73966,56.56971,Baseline,5,1,54,を,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを",content
28.744938,56.23213,Baseline,5,1,55,片,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片",content
28.37172,56.866917,Baseline,5,1,56,手,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手",content
-45.950207,27.442022,Baseline,5,1,57,に,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に",content
-45.958286,27.430098,Baseline,5,1,58,、,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、",content
-6.92495,7.4907413,Baseline,5,1,59,最近,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近",content
-7.639196,7.261948,Baseline,5,1,60,担当,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当",content
-7.613,7.294831,Baseline,5,1,61,している,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している",content
-32.608856,-1.4710145,Baseline,5,1,62,民事,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事",content
-43.1799,3.2049868,Baseline,5,1,63,事件,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件",content
62.81978,-10.205029,Baseline,5,1,64,の,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の",content
61.171425,-13.224764,Baseline,5,1,65,資料,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料",content
8.535379,-20.599989,Baseline,5,1,66,を,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を",content
45.393764,15.906174,Baseline,5,1,67,整理,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理",content
-15.781028,16.778788,Baseline,5,1,68,していた,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していた",content
-13.66006,19.209276,Baseline,5,1,69,ら,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら",content
19.541754,-17.037424,Baseline,5,1,70,、,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、",content
37.916046,4.0072155,Baseline,5,1,71,なんだ,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだ",content
-8.041452,-31.32323,Baseline,5,1,72,か,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか",content
-2.6110625,-23.99054,Baseline,5,1,73,充,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充",content
25.207119,2.3032558,Baseline,5,1,74,実,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実",content
35.310764,36.839558,Baseline,5,1,75,した,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した",content
35.348366,36.806427,Baseline,5,1,76,午,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午",content
38.05394,36.06901,Baseline,5,1,77,後,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後",content
36.78396,35.50487,Baseline,5,1,78,になりました,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました",content
16.53797,7.7176533,Baseline,5,1,79,。,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。",content
42.561302,24.852537,Baseline,5,1,80,来,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来",content
16.50763,7.7050653,Baseline,5,1,81,週,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週",content
-0.012197309,8.926307,Baseline,5,1,82,は,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週は",content
-29.22625,10.495673,Baseline,5,1,83,また,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた",content
14.108621,12.632935,Baseline,5,1,84,一緒に,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に",content
-5.544912,-22.698753,Baseline,5,1,85,食,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食",content
30.482609,-19.598013,Baseline,5,1,86,事,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事",content
25.125933,-27.522512,Baseline,5,1,87,に行,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行",content
23.504465,50.24739,Baseline,5,1,88,こう,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こう",content
23.56666,50.073208,Baseline,5,1,89,と,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと",content
23.570597,50.02859,Baseline,5,1,90,勇,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと勇",content
26.858868,41.794685,Baseline,5,1,91,気,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと勇気",content
26.843922,41.793552,Baseline,5,1,92,と,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと勇気と",content
-40.553345,2.1494455,Baseline,5,1,93,約,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと勇気と約",content
-41.329506,2.939089,Baseline,5,1,94,束,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと勇気と約束",content
-26.050947,-27.434723,Baseline,5,1,95,した,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと勇気と約束した",content
-22.880493,-28.24639,Baseline,5,1,96,ので,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと勇気と約束したので",content
-17.872883,-29.25919,Baseline,5,1,97,、,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと勇気と約束したので、",content
-12.1462555,-27.989567,Baseline,5,1,98,楽しみ,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと勇気と約束したので、楽しみ",content
-32.097576,-38.856873,Baseline,5,1,99,です,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと勇気と約束したので、楽しみです",content
-21.807095,17.598322,Baseline,5,1,100,。,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと勇気と約束したので、楽しみです。",content
-21.405344,17.056705,Baseline,5,1,101,」,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと勇気と約束したので、楽しみです。」",content
-17.922125,8.235936,Baseline,5,1,102,<|im_end|>,"<think>

</think>

「今日は月曜日。今朝は朝ランで気持ちよくスタートできました。弟の勇気と約束していた週1のランニングに、今日はちょっと早めに合わせてみることにしました。昼休みには美味しいワインを片手に、最近担当している民事事件の資料を整理していたら、なんだか充実した午後になりました。来週はまた一緒に食事に行こうと勇気と約束したので、楽しみです。」",special
-18.267735,6.810906,Baseline,5,1,103,,,whitespace
-14.179491,2.1549263,Baseline,5,1,104,,,whitespace
-43.166637,-54.1772,Baseline,5,1,105,,,whitespace
-42.5478,-54.0648,Baseline,5,1,106,,,whitespace
-30.358889,-43.44277,Baseline,5,1,107,,,whitespace
-43.01025,5.728362,Baseline,5,1,108,,,whitespace
-16.521301,10.768331,Baseline,5,1,109,,,whitespace
-16.813894,11.214584,Baseline,5,1,110,,,whitespace
-17.201475,12.1165905,Baseline,5,1,111,,,whitespace
1.875149,-23.400784,Baseline,5,1,112,,,whitespace
22.930035,16.088215,Baseline,5,1,113,,,whitespace
-37.592144,4.417129,Baseline,5,1,114,,,whitespace
-39.53314,3.6059067,Baseline,5,1,115,,,whitespace
-71.295654,26.961355,Baseline,5,1,116,,,whitespace
-74.06998,37.699127,Baseline,5,1,117,,,whitespace
57.55276,8.58093,Baseline,5,1,118,,,whitespace
55.369267,9.670063,Baseline,5,1,119,,,whitespace
54.69782,10.457288,Baseline,5,1,120,,,whitespace
54.266003,11.414514,Baseline,5,1,121,,,whitespace
53.75648,12.590088,Baseline,5,1,122,,,whitespace
53.172394,13.7077465,Baseline,5,1,123,,,whitespace
52.81775,14.967639,Baseline,5,1,124,,,whitespace
52.77704,15.501263,Baseline,5,1,125,,,whitespace
52.782726,16.470844,Baseline,5,1,126,,,whitespace
52.975845,17.372963,Baseline,5,1,127,,,whitespace
53.10773,17.642284,Baseline,5,1,128,,,whitespace
3.0489402,40.56182,Baseline,5,1,129,,,whitespace
2.7711167,40.554565,Baseline,5,1,130,,,whitespace
2.300221,40.56799,Baseline,5,1,131,,,whitespace
1.8298051,40.709255,Baseline,5,1,132,,,whitespace
1.3844625,40.906063,Baseline,5,1,133,,,whitespace
1.1903306,41.107418,Baseline,5,1,134,,,whitespace
0.10693841,41.90903,Baseline,5,1,135,,,whitespace
-0.24127497,42.145676,Baseline,5,1,136,,,whitespace
-0.5663857,42.056335,Baseline,5,1,137,,,whitespace
-0.8859055,42.410797,Baseline,5,1,138,,,whitespace
-1.0027819,42.6904,Baseline,5,1,139,,,whitespace
-1.4577715,42.792446,Baseline,5,1,140,,,whitespace
-1.7443926,42.61124,Baseline,5,1,141,,,whitespace
-2.0608613,42.65891,Baseline,5,1,142,,,whitespace
-2.0465524,43.208836,Baseline,5,1,143,,,whitespace
-2.5714068,43.232746,Baseline,5,1,144,,,whitespace
-2.647897,42.965416,Baseline,5,1,145,,,whitespace
-2.7352757,43.309994,Baseline,5,1,146,,,whitespace
-27.529375,49.421246,Baseline,5,2,0,<think>,<think>,content
19.912842,61.041924,Baseline,5,2,1,"

","<think>

",whitespace
-4.57364,68.01943,Baseline,5,2,2,</think>,"<think>

</think>",content
-46.825645,39.1638,Baseline,5,2,3,"

","<think>

</think>

",whitespace
-42.14922,32.9884,Baseline,5,2,4,「,"<think>

</think>

「",content
-41.731598,33.189648,Baseline,5,2,5,今日は,"<think>

</think>

「今日は",content
-61.463093,1.6526138,Baseline,5,2,6,火,"<think>

</think>

「今日は火",content
-64.66272,-11.279791,Baseline,5,2,7,曜,"<think>

</think>

「今日は火曜",content
15.154279,74.69817,Baseline,5,2,8,日,"<think>

</think>

「今日は火曜日",content
20.889978,69.47716,Baseline,5,2,9,。,"<think>

</think>

「今日は火曜日。",content
18.259886,68.73937,Baseline,5,2,10,昨日,"<think>

</think>

「今日は火曜日。昨日",content
11.455617,63.566452,Baseline,5,2,11,の,"<think>

</think>

「今日は火曜日。昨日の",content
3.4038267,65.23481,Baseline,5,2,12,ラン,"<think>

</think>

「今日は火曜日。昨日のラン",content
3.003725,62.88861,Baseline,5,2,13,ニング,"<think>

</think>

「今日は火曜日。昨日のランニング",content
